TEMP,HE_IN_INFL,HE_OUT_INFL,HE_IN_TEMP,HE_OUT_TEMP,HE_IN_PRES,HE_OUT_PRES,HE_LABL
15.752,564.7309703,629.4119999999999,14.1873,17.9,16.382839999999998,18.94104,0
15.782,564.8039026,630.2719999999999,14.1535,17.83,16.385479999999998,18.941029999999998,0
15.758,564.1235518999999,630.654,14.1556,17.73,16.397679999999998,18.941,0
15.594000000000001,564.6385741,630.734,14.2462,17.61,16.38974,18.940939999999998,0
15.616,562.8858967,629.2719999999999,14.1436,17.72,16.38,18.94096,0
15.686,564.0920679,629.91,14.1419,17.74,16.37116,18.9409,0
15.572000000000001,565.3955102000001,628.5980000000001,14.1352,17.8,16.37022,18.94096,0
15.485999999999999,565.3566715,629.2080000000001,14.1456,17.84,16.370279999999998,18.940920000000002,0
15.515999999999998,564.1190387,629.904,14.1311,17.92,16.372,18.94095,0
15.54,564.9457022,631.056,14.1141,17.8,16.37574,18.940910000000002,0
15.478,564.7897317000001,630.2919999999999,14.1785,17.96,16.37658,18.940920000000002,0
15.432,562.3526432,632.712,14.2141,17.61,16.3829,18.94086,0
15.522,563.0990757000001,631.498,14.2422,17.62,16.37428,18.94087,0
15.664000000000001,564.637508,631.566,14.149000000000001,17.89,16.36972,18.94086,0
15.61,563.3500552,630.01,14.2104,17.75,16.37058,18.94096,0
15.575999999999999,563.1358444,628.966,14.2005,17.92,16.38908,18.94099,0
15.7,561.9013337,627.064,14.1942,17.76,16.38874,18.94105,0
15.648,562.5766160000001,627.938,14.161,17.94,16.38966,18.94107,0
15.514000000000001,562.8065014,628.096,14.2312,17.81,16.40156,18.94107,0
15.4,562.1576769999999,628.082,14.1454,17.95,16.403679999999998,18.94106,0
15.395999999999999,563.2890576,628.404,14.1873,17.92,16.39684,18.94106,0
15.356,562.6431098999999,628.474,14.1552,17.89,16.3953,18.94105,0
15.408,563.8210378,628.898,14.2508,17.93,16.39786,18.941029999999998,1
15.422,565.4602079,627.656,14.1974,17.94,16.39188,18.94114,1
15.485999999999999,565.3404372,628.936,14.2019,18.04,16.39118,18.94114,1
15.442,563.0455426,629.45,14.2444,17.94,16.3962,18.94112,1
15.328,562.7414102000001,629.284,14.1829,17.82,16.39278,18.9411,1
15.255999999999998,562.738023,627.356,14.2298,17.91,16.39794,18.941110000000002,1
15.238,563.9732518,627.638,14.2036,18.01,16.39056,18.94106,1
15.17,564.4010192000001,626.33,14.2462,17.91,16.39842,18.941010000000002,1
15.175999999999998,564.3241102999999,625.812,14.1564,17.91,16.39376,18.94102,1
15.116,564.2691662000001,626.126,14.1918,17.98,16.39432,18.94104,1
15.07,564.2503094,626.1759999999999,14.3064,17.94,16.39274,18.94106,1
15.03,562.7429127,625.508,14.1938,17.85,16.40064,18.94104,1
15.07,561.8070335,625.7919999999999,14.219000000000001,17.8,16.39292,18.94108,1
15.038,563.1308992,624.014,14.2151,18.04,16.39356,18.9411,1
15.027999999999999,563.4175035000001,623.456,14.2969,18.09,16.40096,18.94115,1
15.04,563.1758511,623.762,14.2131,18.11,16.40094,18.94116,1
14.958,563.2682381,624.77,14.2466,18.0,16.39682,18.941229999999997,1
14.832,563.3622611000001,624.722,14.2557,18.06,16.399739999999998,18.941270000000003,1
14.74,563.5981342,625.6519999999999,14.2428,17.87,16.4,18.94136,1
14.822000000000001,563.799017,624.498,14.2012,18.25,16.40232,18.9414,1
14.808,563.4534808999999,623.53,14.2568,18.29,16.40792,18.941489999999998,1
14.908,562.7026154,622.84,14.2408,18.21,16.4178,18.94146,1
14.918,562.8828163,623.242,14.2358,18.04,16.41706,18.9415,1
14.99,562.7423038,622.234,14.3148,18.12,16.42256,18.941470000000002,1
14.864,562.4078268,621.862,14.2556,18.06,16.41938,18.941470000000002,1
14.812000000000001,562.2156894999999,621.578,14.2941,18.26,16.41984,18.94142,1
14.77,563.0852747,619.604,14.3264,18.01,16.41906,18.941470000000002,1
14.784,562.7843347,618.6080000000001,14.2488,18.0,16.42598,18.9414,1
14.772,563.5058408,619.408,14.218,18.1,16.4244,18.94138,1
14.842,563.8919043999999,619.602,14.2367,18.27,16.43096,18.94135,1
14.815999999999999,565.2128092,620.488,14.2751,18.16,16.43396,18.941370000000003,1
16.24,560.0,637.64,14.0559,17.38,16.295,18.94035,0
16.505,565.4376511,638.735,13.9699,17.46,16.31905,18.9404,0
16.51333333,564.2620926,637.3033333,14.0454,17.52,16.32496667,18.94041667,0
16.665,563.5454794999999,636.13,13.9957,17.28,16.318875,18.9404125,0
16.624000000000002,563.3327046,636.884,14.1241,17.52,16.3238,18.94043,0
16.62,564.1142047000001,636.184,14.0295,17.53,16.3308,18.940479999999997,0
16.658,563.6727142999999,635.14,14.0486,17.39,16.3252,18.9405,0
16.608,566.2614877999999,636.424,14.0407,17.44,16.3215,18.9405,0
16.422,566.3248992,637.246,13.9796,17.29,16.33044,18.940520000000003,0
16.562,566.3440996,636.986,14.1378,17.46,16.32132,18.94051,0
16.726,564.8563392000001,637.936,14.0738,17.36,16.3206,18.9405,0
16.674,564.5749372,637.768,14.0698,17.59,16.3273,18.940479999999997,0
16.872,563.8118631,636.486,14.0553,17.29,16.32826,18.94047,0
16.976,562.4000583,636.596,14.0718,17.38,16.32364,18.940479999999997,0
16.904,564.0662169,635.656,14.0224,17.51,16.331139999999998,18.94047,0
16.838,563.994311,636.05,14.0688,17.6,16.332079999999998,18.94046,0
16.726,563.7517303,636.95,14.0852,17.67,16.33126,18.94046,0
16.506,563.7698541,636.624,14.0926,17.36,16.331020000000002,18.94042,0
16.484,562.4851921000001,636.148,14.0784,17.31,16.33544,18.94043,0
16.56,563.1485441000001,637.942,13.9729,17.42,16.3332,18.94045,0
16.488,563.7909854,637.11,14.0994,17.48,16.330820000000003,18.94041,0
16.56,563.5040619,637.078,14.1107,17.45,16.32796,18.94042,0
16.622,563.6274053999999,638.3480000000001,14.0163,17.42,16.333820000000003,18.94045,0
16.594,563.642948,638.76,14.0491,17.45,16.3214,18.94039,0
16.542,562.3866188999999,637.47,14.06,17.46,16.32418,18.94033,0
16.534000000000002,565.6652864,636.798,14.0813,17.46,16.32784,18.94037,0
16.582,565.6344281,636.36,14.092,17.57,16.331960000000002,18.94032,0
16.586,565.739588,636.246,14.0806,17.39,16.33286,18.94032,0
16.55,565.6569577,636.936,13.9882,17.34,16.344820000000002,18.940279999999998,0
16.582,565.5942444,636.472,14.1,17.52,16.34636,18.94034,0
16.782,562.7781775000001,636.672,14.1076,17.55,16.3482,18.9403,0
16.722,562.6872049,636.922,14.0672,17.47,16.3426,18.94033,0
16.784000000000002,561.7625465,637.77,14.0047,17.6,16.33326,18.94029,0
16.8,560.8741167000001,636.996,14.0954,17.58,16.34122,18.94033,0
16.71,560.9127322,637.452,14.0916,17.3,16.33618,18.94033,0
16.624000000000002,561.0178998,638.552,14.1487,17.56,16.323,18.9404,0
16.748,561.3822554,638.242,14.0188,17.44,16.31588,18.94043,0
16.766,561.9769851,636.692,14.0991,17.52,16.31824,18.94051,0
16.74,561.8671019999999,636.538,14.0399,17.53,16.30404,18.94054,0
16.74,562.4192706,638.238,14.0436,17.41,16.312479999999997,18.94056,0
16.676,563.0935383999999,637.448,14.0905,17.39,16.3187,18.94051,0
16.57,563.8890899,637.49,14.0874,17.49,16.32722,18.94046,0
16.562,564.0009899,637.998,14.0378,17.45,16.32728,18.94041,0
16.654,564.3313127,638.3919999999999,14.0264,17.37,16.324279999999998,18.94043,0
16.612000000000002,564.7243359,638.488,14.0524,17.41,16.31486,18.940379999999998,0
16.588,564.1789771000001,639.164,14.0502,17.53,16.3197,18.9404,0
16.596,563.6421875,639.82,14.062999999999999,17.48,16.314120000000003,18.940379999999998,0
16.654,562.6172829,640.466,14.0347,17.57,16.3161,18.94039,0
16.618,563.3578818,640.372,14.0134,17.37,16.33408,18.94037,0
16.654,563.3307101,639.692,14.0739,17.61,16.3467,18.94041,0
16.74,563.4967512999999,641.012,14.0712,17.35,16.3421,18.94043,0
16.792,563.4422187999999,641.39,14.0169,17.54,16.35106,18.94044,0
16.736,561.6899645,640.8919999999999,14.0863,17.5,16.35278,18.9405,0
16.78,562.3099091,641.37,14.0369,17.38,16.34296,18.94049,0
16.814,562.3898787,641.06,14.052999999999999,17.27,16.32526,18.940479999999997,0
16.695999999999998,561.8357778,639.738,14.123,17.57,16.322879999999998,18.94044,0
16.718,562.3734616,637.724,14.0569,17.45,16.3193,18.94042,0
16.664,563.2086835,637.49,14.0732,17.59,16.3179,18.94034,0
16.62,563.195489,638.554,14.0091,17.27,16.31628,18.940360000000002,0
16.612000000000002,563.2291872000001,638.59,14.1757,17.47,16.32208,18.94032,0
16.625999999999998,564.5080905,639.508,14.0968,17.4,16.3315,18.94032,0
16.52,566.0185256,640.646,14.0712,17.59,16.32874,18.94045,0
16.412,564.0770418,639.742,14.1299,17.48,16.33446,18.940520000000003,0
16.326,564.7966415,638.646,14.0618,17.48,16.33462,18.94053,0
16.268,564.8920107999999,639.36,14.0706,17.68,16.34102,18.940520000000003,0
16.2,565.5167382000001,638.696,14.0808,17.49,16.341179999999998,18.94047,0
16.174,563.3767173,638.88,14.104000000000001,17.56,16.34842,18.940379999999998,0
16.284000000000002,564.399542,639.936,14.059000000000001,17.56,16.3377,18.94031,0
16.362000000000002,563.9004141,639.276,14.0641,17.49,16.3417,18.940260000000002,0
16.468,564.6449918999999,639.592,14.0536,17.65,16.338279999999997,18.94029,0
16.586,564.2945232999999,640.578,14.0879,17.43,16.33332,18.94032,0
16.656,564.2938887,641.122,14.0963,17.55,16.32464,18.94032,0
16.746,564.4550442999999,641.148,14.0939,17.39,16.33096,18.94029,0
16.77,564.3489503999999,643.528,14.0381,17.5,16.332279999999997,18.94033,0
16.67,563.7424631,642.644,14.0794,17.6,16.3362,18.94037,0
16.718,565.3812331,643.184,14.0783,17.56,16.33674,18.94041,0
16.782,568.2410952,644.1519999999999,14.0465,17.4,16.342779999999998,18.94043,0
16.712,567.0233589,643.9580000000001,14.0351,17.6,16.3421,18.94049,0
16.68,566.8360127000001,643.0,14.0633,17.36,16.33638,18.94045,0
16.708,563.1525672,643.19,14.0356,17.41,16.3292,18.94035,0
16.624000000000002,563.3150082999999,642.0459999999999,14.1256,17.58,16.33108,18.940279999999998,0
16.445999999999998,561.3288266,641.258,14.0902,17.6,16.3334,18.94029,0
16.53,561.3464657000001,642.37,14.0679,17.45,16.33166,18.94027,0
16.552,561.5613872,642.73,14.1295,17.36,16.32282,18.94032,0
16.496,562.9067387,643.888,14.0749,17.65,16.32244,18.94043,0
16.552,563.2158933,644.9,14.0938,17.48,16.32156,18.94046,0
16.637999999999998,563.1831227000001,644.856,14.1492,17.69,16.3238,18.94044,0
16.508,563.5075732,645.7,14.1419,17.56,16.32594,18.94049,0
16.516,563.5978216,645.1519999999999,14.022,17.44,16.33696,18.94046,0
16.555999999999997,563.9349867000001,643.56,14.0781,17.71,16.34292,18.94039,0
16.564,563.9006435,643.1,14.1619,17.78,16.3442,18.94044,0
16.535999999999998,564.3613794,644.37,14.0812,17.53,16.33898,18.94045,0
16.625999999999998,566.9139952,643.852,14.0004,17.41,16.34078,18.94041,0
16.672,566.8894942000001,644.13,14.1329,17.53,16.33468,18.94041,0
16.738,565.8417617,645.104,14.1151,17.58,16.33674,18.94042,0
16.715999999999998,565.5233839,644.442,14.0657,17.38,16.328139999999998,18.94034,0
16.71,565.9010448,644.908,14.1712,17.64,16.3312,18.94037,0
16.57,564.5997033,645.88,14.1519,17.54,16.33792,18.94041,0
16.477999999999998,564.6916767000001,646.558,14.1139,17.57,16.34134,18.940360000000002,0
16.276,563.1088696,647.4019999999999,14.0609,17.85,16.3349,18.94037,0
16.246,563.34654,647.352,14.1266,17.55,16.3422,18.940379999999998,0
16.218,561.2908021000001,647.04,14.0444,17.53,16.34006,18.94031,0
16.146,561.1954288,646.4119999999999,14.138,17.5,16.3398,18.940279999999998,0
16.188,561.2681167000001,647.368,14.1219,17.67,16.34262,18.94035,0
16.322,564.0174121,647.964,14.1599,17.5,16.344620000000003,18.94034,0
16.375999999999998,563.6812607,649.754,14.1218,17.52,16.34804,18.940379999999998,0
16.396,563.7009499,649.83,14.0506,17.62,16.34802,18.94035,0
16.47,563.7168306,650.568,14.0639,17.52,16.3484,18.94034,0
16.414,563.507117,650.58,14.0656,17.47,16.35236,18.94033,0
16.422,562.9834342999999,650.752,14.1302,17.55,16.361060000000002,18.94033,0
16.285999999999998,562.4461562000001,651.2719999999999,14.1094,17.5,16.3582,18.94035,0
16.32,562.8376751000001,650.924,14.1322,17.72,16.36176,18.94046,0
16.314,563.2789206,652.452,14.0208,17.35,16.35926,18.94051,0
16.372,563.2837296,652.586,14.0569,17.63,16.358,18.940479999999997,0
16.334,562.7295091,653.14,14.1005,17.78,16.356720000000003,18.94053,0
16.355999999999998,562.8110372000001,653.004,14.1279,17.73,16.359679999999997,18.94053,0
16.256,563.2174291,654.524,14.1098,17.46,16.356679999999997,18.94049,0
16.39,563.311551,654.828,14.1267,17.59,16.353820000000002,18.94045,0
16.264,563.5592036,654.322,14.0975,17.48,16.3573,18.94049,0
16.352,563.8643149000001,654.184,14.1519,17.48,16.3395,18.940479999999997,0
16.317999999999998,561.8759451000001,655.028,14.1284,17.64,16.3399,18.94047,0
16.392,563.2112038,655.448,14.1477,17.69,16.33896,18.9405,0
16.274,563.2607622,655.904,14.1312,17.68,16.33754,18.9405,0
16.248,563.2580009,657.1060000000001,14.1293,17.45,16.33456,18.94051,0
16.218,563.6123995,658.176,14.1857,17.71,16.349420000000002,18.9405,0
16.202,563.3127979,658.34,14.1826,17.53,16.355339999999998,18.94055,0
16.208,562.7834547,659.0060000000001,14.1613,17.71,16.35606,18.94057,0
16.192,562.994358,659.672,14.1109,17.64,16.357960000000002,18.940620000000003,0
16.29,562.2399621000001,660.796,14.1096,17.66,16.36324,18.94057,0
16.244,562.237103,661.446,14.149000000000001,17.7,16.36194,18.9405,0
16.406,564.3782359,662.498,14.1216,17.74,16.3514,18.9404,0
16.242,564.5050194,663.862,14.1667,17.71,16.3513,18.94032,0
16.24,564.7236776000001,663.8380000000001,14.1435,17.48,16.35334,18.94029,0
16.202,564.3120262,664.9119999999999,14.1285,17.57,16.35428,18.94035,0
16.108,563.4735817000001,665.48,14.1703,17.77,16.357039999999998,18.94041,0
15.91,563.8592551,666.0980000000001,14.1086,17.67,16.3666,18.94049,0
15.968,562.6733631,667.186,14.1651,17.67,16.37584,18.940520000000003,0
15.942,562.9326149,669.3639999999999,14.1363,17.79,16.37856,18.94059,0
15.958,563.2391311000001,669.57,14.1581,17.58,16.37406,18.940579999999997,0
15.978,562.704095,671.212,14.2081,17.8,16.37226,18.940579999999997,0
16.016,562.882773,672.796,14.1671,17.84,16.37258,18.94059,0
16.038,561.9034101,674.11,14.12,17.76,16.36318,18.94053,0
15.975999999999999,567.5011033,674.46,14.1618,17.72,16.36448,18.94049,0
15.946,567.1397807999999,677.07,14.2384,17.68,16.36526,18.9405,1
15.9,566.8782432,676.95,14.1321,17.89,16.36964,18.94049,1
15.992,565.88004,676.808,14.1381,17.93,16.3739,18.940479999999997,1
15.912,564.7672025,677.4119999999999,14.2138,17.89,16.38522,18.940579999999997,1
16.055999999999997,563.077161,679.488,14.2064,17.81,16.38046,18.94055,1
16.044,565.9719109,681.826,14.130999999999998,17.86,16.377760000000002,18.94056,1
16.18,566.1401367999999,684.52,14.1741,17.69,16.38464,18.94049,1
16.104,565.5347692,687.242,14.2086,17.71,16.3744,18.94046,1
16.188,564.8969245,688.6239999999999,14.2341,17.63,16.36502,18.94044,1
16.148,564.2716952000001,690.308,14.1498,17.65,16.3653,18.94049,1
16.112000000000002,564.3332263,689.442,14.1806,17.83,16.37256,18.94043,1
15.92,565.9508512,690.21,14.0955,17.92,16.3692,18.940479999999997,1
15.82,566.3191321,692.028,14.2334,17.84,16.38008,18.94055,1
15.744000000000002,567.1258157000001,694.5139999999999,14.1732,17.9,16.39216,18.9406,1
15.606,570.319672,695.336,14.1734,17.83,16.3922,18.94056,1
15.575999999999999,567.301921,698.22,14.2102,17.97,16.39102,18.940620000000003,1
15.56,568.5633446,700.206,14.1729,17.95,16.38344,18.9407,1
15.725999999999999,566.6780514,703.07,14.2447,18.01,16.37738,18.94064,1
15.735999999999999,564.8054603999999,704.4939999999999,14.2081,17.7,16.379260000000002,18.94064,1
15.73,564.9919385,706.16,14.1866,18.03,16.38252,18.94063,1
15.728,564.0952752999999,708.86,14.1949,17.83,16.38634,18.94069,1
15.7,564.2523617,711.868,14.3199,17.93,16.39518,18.94064,1
15.424000000000001,561.7780803999999,713.952,14.2036,17.83,16.408179999999998,18.94069,1
15.368,564.9521137,717.89,14.2177,17.96,16.40994,18.94067,1
15.352,566.0767483,721.1060000000001,14.2747,17.9,16.41496,18.9407,1
15.352,567.0742547,722.288,14.2649,18.17,16.4214,18.9407,1
15.22,566.7576031000001,724.78,14.2665,18.12,16.41976,18.94073,1
15.258,565.8675012,726.63,14.3627,18.02,16.41454,18.94079,1
15.284,565.0184789,728.11,14.2643,18.17,16.41132,18.94087,1
15.182,564.466109,731.322,14.321,18.28,16.41208,18.94096,1
15.085999999999999,563.7638304999999,734.7339999999999,14.2472,18.21,16.41026,18.940929999999998,1
17.38,560.0,639.39,14.0833,17.36,16.3304,18.9403,0
17.095,561.4424978,635.855,14.112,17.34,16.3175,18.940375,0
16.99,562.0051017999999,637.5133333,13.9831,17.49,16.31836667,18.94033333,0
17.01,562.2671475999999,636.2225,14.0235,17.31,16.321425,18.9403375,0
17.035999999999998,562.0195618,636.806,14.0968,17.48,16.32142,18.94031,0
16.908,562.1454953,637.61,13.9868,17.47,16.31992,18.9403,0
17.024,563.3943556,638.0880000000001,14.0233,17.42,16.329079999999998,18.9403,0
17.088,564.3900603999999,637.556,14.0388,17.46,16.32698,18.94033,0
17.024,564.8141095,638.304,14.0335,17.44,16.3311,18.94029,0
16.986,564.8123352000001,638.0319999999999,14.0076,17.46,16.333920000000003,18.94031,0
17.02,565.674396,636.706,14.0366,17.16,16.33178,18.94035,0
16.832,566.1008057,637.22,14.0513,17.32,16.323079999999997,18.94029,0
16.66,565.4765016,637.944,14.0605,17.3,16.31938,18.94035,0
16.624000000000002,563.4843722999999,638.004,14.0795,17.2,16.31478,18.9404,0
16.632,563.6381547999999,637.884,14.0699,17.46,16.3082,18.94044,0
16.614,562.9821350999999,637.55,14.0894,17.33,16.31306,18.94039,0
16.628,562.0000375,637.0419999999999,14.0485,17.47,16.30896,18.94042,0
16.822,561.8575172000001,635.906,14.0362,17.5,16.31916,18.940360000000002,0
16.846,561.8942993,636.646,14.0395,17.49,16.320220000000003,18.94035,0
16.854,561.6132978999999,636.594,14.0236,17.47,16.3312,18.940279999999998,0
16.805999999999997,561.4190419,637.258,13.9948,17.4,16.32924,18.94031,0
16.79,563.5021279,637.894,14.0815,17.45,16.330779999999997,18.94033,0
16.774,563.7937804,637.362,14.0434,17.47,16.33144,18.940360000000002,0
16.808,564.3330359,636.95,14.0482,17.46,16.33398,18.9403,0
16.76,563.2041098999999,637.31,14.0761,17.36,16.3284,18.94037,0
16.794,563.1797012,636.488,14.0143,17.44,16.31898,18.94035,0
16.898,562.9374445000001,636.09,14.103,17.52,16.32624,18.94033,0
16.772000000000002,562.9019337999999,636.622,14.0018,17.42,16.32306,18.940360000000002,0
16.804000000000002,562.2452772999999,637.104,14.0805,17.58,16.324720000000003,18.94044,0
16.776,562.1491556,637.43,14.1051,17.49,16.329060000000002,18.94042,0
16.754,561.2854377,637.658,14.0497,17.45,16.34226,18.94043,0
16.668,562.6874653,638.024,14.0883,17.37,16.34406,18.94046,0
16.74,564.771177,637.89,14.0315,17.56,16.33664,18.94037,0
16.674,565.5220304,636.7719999999999,14.0477,17.34,16.33326,18.94035,0
16.702,565.6119978999999,635.768,14.0847,17.53,16.329720000000002,18.940379999999998,0
16.692,566.9881614,635.52,14.0176,17.3,16.32314,18.94035,0
16.764,566.6893213,635.506,13.997,17.38,16.31754,18.940379999999998,0
16.664,566.8782759,635.492,14.058,17.24,16.330379999999998,18.94041,0
16.688,566.4298663,635.73,14.1184,17.38,16.33008,18.94041,0
16.63,565.9064837000001,635.786,14.0189,17.3,16.32688,18.940379999999998,0
16.692,564.5335891,636.83,14.0456,17.57,16.32382,18.9404,0
16.544,562.8641369,636.77,14.0127,17.37,16.321720000000003,18.940379999999998,0
16.596,561.4101135,636.6,14.0904,17.38,16.30998,18.940360000000002,0
16.482,564.2731955,637.5740000000001,14.0553,17.4,16.306279999999997,18.94045,0
16.432000000000002,564.0249124,637.96,14.0807,17.57,16.31236,18.94044,0
16.416,564.1580138999999,636.7,14.0005,17.42,16.32114,18.9404,0
16.567999999999998,564.9405951,636.548,14.0487,17.43,16.324460000000002,18.94039,0
16.584,564.9568508,636.766,14.0741,17.44,16.3283,18.94041,0
16.774,563.2467722,636.4780000000001,14.1469,17.36,16.3285,18.94031,0
16.976,565.4563376,635.74,14.043,17.28,16.331039999999998,18.94029,0
16.922,565.4274322000001,636.386,14.0684,17.26,16.326,18.94031,0
16.902,563.8894190000001,636.524,14.0118,17.47,16.32206,18.94031,0
16.788,565.1216081,637.504,14.0513,17.42,16.3192,18.94032,0
16.637999999999998,564.6331231,636.138,14.0595,17.43,16.31866,18.940379999999998,0
16.6,563.5325839999999,637.156,14.0115,17.46,16.31416,18.94037,0
16.616,563.4585806,637.232,14.1251,17.35,16.319960000000002,18.9404,0
16.516,563.735943,636.31,14.1254,17.42,16.32478,18.94043,0
16.567999999999998,563.0783681,636.472,14.0394,17.55,16.3282,18.94041,0
16.582,562.7685917,638.496,14.0874,17.39,16.3317,18.94031,0
16.44,563.442807,638.052,13.9898,17.51,16.3329,18.94037,0
16.428,563.8644896000001,638.374,14.0767,17.47,16.33128,18.940379999999998,0
16.53,563.5194558999999,638.556,14.0866,17.23,16.33304,18.94035,0
16.546,563.4261246,638.038,14.0206,17.65,16.32884,18.94034,0
16.496,564.0239993,637.4,13.9802,17.36,16.324579999999997,18.940360000000002,0
16.526,563.6021174,636.962,14.0848,17.38,16.32378,18.94032,0
16.596,561.9462143,637.294,14.1005,17.27,16.3256,18.940360000000002,0
16.674,562.0128413,638.61,13.9902,17.49,16.32838,18.94034,0
16.702,564.4929111,637.7040000000001,14.0739,17.37,16.335420000000003,18.940360000000002,0
16.788,563.8272222,636.66,14.0623,17.62,16.33672,18.94037,0
16.784000000000002,564.0476079,637.07,14.1156,17.54,16.335060000000002,18.94045,0
16.746,564.220975,636.252,14.0265,17.55,16.33034,18.940379999999998,0
16.67,564.716116,635.422,14.0608,17.43,16.32754,18.94039,0
16.772000000000002,563.6367223999999,636.3480000000001,14.0509,17.24,16.322879999999998,18.940360000000002,0
16.742,564.2289774000001,637.942,13.9978,17.31,16.3311,18.94042,0
16.768,564.3925221,638.696,14.0299,17.44,16.32658,18.940360000000002,0
16.75,564.3798322,637.7,14.0936,17.59,16.327560000000002,18.9404,0
16.738,564.0558846,637.3240000000001,14.0865,17.57,16.3275,18.940379999999998,0
16.726,564.1042076,637.0740000000001,14.0241,17.53,16.3332,18.94043,0
16.768,562.5293734,636.896,14.0223,17.34,16.33106,18.940360000000002,0
16.892,562.2589887,636.34,13.9731,17.46,16.33476,18.940360000000002,0
16.956,561.9134968,638.034,14.0843,17.29,16.32752,18.94029,0
16.832,562.1078425,638.726,14.0391,17.32,16.33,18.9403,0
16.746,562.1519572000001,638.972,14.0518,17.49,16.32674,18.94025,0
16.796,562.9482656,638.232,14.0554,17.48,16.32294,18.94025,0
16.646,563.2604647,638.72,14.0405,17.45,16.330579999999998,18.94024,0
16.616,562.8638209,638.8480000000001,14.1409,17.31,16.33662,18.9403,0
16.732,563.8120769,639.2280000000001,14.035,17.46,16.338179999999998,18.94034,0
16.752,562.5517798,638.81,14.0248,17.36,16.3381,18.9404,0
16.724,564.060351,638.69,14.0566,17.47,16.34062,18.94049,0
16.836,564.1960541,638.076,14.0732,17.55,16.3362,18.9405,0
16.852,564.2085923999999,638.226,14.0548,17.67,16.33364,18.94049,0
16.816,561.5161232999999,638.172,14.044,17.41,16.33484,18.94045,0
16.834,562.3947693,639.188,14.1174,17.43,16.33768,18.94042,0
16.74,561.8018241000001,639.928,14.0701,17.37,16.330779999999997,18.940379999999998,0
16.654,562.0056745,641.224,14.1448,17.56,16.3283,18.940379999999998,0
16.514,561.9254921,641.274,14.0583,17.42,16.33136,18.94037,0
16.578,562.5190574,641.656,14.0159,17.37,16.32696,18.94042,0
16.538,563.599518,641.0840000000001,14.1003,17.44,16.32946,18.94045,0
16.486,564.0175078999999,640.612,14.0815,17.58,16.333479999999998,18.94041,0
16.442,565.1165632999999,640.224,14.0435,17.43,16.3328,18.940379999999998,0
16.51,565.1668056,641.238,14.0668,17.53,16.33354,18.94042,0
16.512,564.859144,641.6419999999999,14.0824,17.39,16.33638,18.9404,0
16.616,564.5420788,640.678,14.0641,17.3,16.32706,18.940379999999998,0
16.758,566.8970333999999,640.51,14.0722,17.55,16.33556,18.94037,0
16.772000000000002,565.2333574,640.276,14.069,17.55,16.3337,18.94042,0
16.872,565.4084313999999,639.58,14.0155,17.48,16.3339,18.94045,0
16.854,566.2760951,638.134,14.0178,17.52,16.33622,18.940479999999997,0
16.694000000000003,566.5260837999999,638.798,14.0714,17.49,16.338179999999998,18.94051,0
16.656,562.295794,639.066,14.1103,17.53,16.3358,18.94055,0
16.602,562.2463904,638.6759999999999,14.0565,17.27,16.341520000000003,18.94053,0
16.368,562.9241614,638.0419999999999,14.1087,17.59,16.34806,18.94047,0
16.33,563.3198072,637.886,14.1054,17.46,16.34594,18.94044,0
16.312,563.1437032,637.778,14.0503,17.63,16.35164,18.94042,0
16.32,563.2203337999999,638.398,14.0645,17.49,16.3448,18.94042,0
16.406,562.3690821,638.7819999999999,14.0377,17.2,16.3434,18.940479999999997,0
16.504,563.8344987,638.6659999999999,14.1156,17.52,16.341739999999998,18.94054,0
16.546,565.6350022,639.936,14.1417,17.47,16.3372,18.940520000000003,0
16.552,565.6931863,640.43,14.1083,17.6,16.33876,18.940479999999997,0
16.412,566.0526399,639.56,14.0768,17.43,16.34364,18.94047,0
16.426,566.2563927,639.512,14.0062,17.58,16.33896,18.940479999999997,0
16.374000000000002,566.6805816000001,639.15,14.1139,17.42,16.33294,18.940379999999998,0
16.346,565.9164711,639.882,14.0102,17.42,16.34378,18.94035,0
16.418,566.6077703999999,640.05,14.1135,17.41,16.34604,18.940360000000002,0
16.526,566.424942,640.4159999999999,14.0901,17.6,16.33944,18.94037,0
16.465999999999998,566.4446682999999,640.528,14.1281,17.39,16.337979999999998,18.94032,0
16.474,561.292838,641.434,14.0945,17.36,16.34518,18.94035,0
16.482,561.7121536000001,640.516,13.9986,17.62,16.341620000000002,18.9404,0
16.494,565.9310268999999,639.482,14.102,17.42,16.3427,18.94041,0
16.45,565.577365,639.698,14.1303,17.38,16.34422,18.94039,0
16.412,565.627941,639.124,14.0779,17.48,16.34946,18.94041,0
16.396,565.1041356000001,638.896,14.0498,17.44,16.34954,18.94044,0
16.268,565.3003509,638.304,14.0491,17.43,16.3459,18.94044,0
16.272000000000002,561.7970892999999,639.13,14.0022,17.42,16.3319,18.94042,0
16.25,564.3458636,638.86,14.0499,17.5,16.33718,18.940360000000002,0
16.316,564.6138628,638.4540000000001,14.0209,17.55,16.34078,18.940279999999998,0
16.418,564.8126552,638.6759999999999,14.0913,17.46,16.339000000000002,18.9403,0
16.516,564.3815442000001,640.136,14.1103,17.45,16.332179999999997,18.94029,0
16.57,564.3040469,641.884,14.0583,17.43,16.34122,18.9403,0
16.608,564.4171846,643.448,14.1194,17.45,16.33754,18.940360000000002,0
16.636,565.2875911,644.624,14.0492,17.48,16.34048,18.94041,0
